"","participant","session","expName","psychopyVersion","block_num","trial_num","corr","resp","rt","task","magnitude","num_big","has_neg","block_type","stim_name","stim_spec","enc_stimname","corr_key","encret_corr"
"6875","P7",1,"RetGoals_V1","2022.2.4",4,34,1,4,0.920347222999226,"External",2,7,NA,"40","ExAttn_Stim.275.jpeg","diamonds","",4,NA
"6876","P7",1,"RetGoals_V1","2022.2.4",4,34,0,NA,NA,"Internal",5,NA,2,"40","InternTask.275.jpeg","subsub","",4,NA
"6877","P7",1,"RetGoals_V1","2022.2.4",5,34,0,2,0.202907584000968,"Retrieval",NA,NA,NA,"40","1_76.jpg","building","Encod_Stim.076.jpeg",4,NA
"6878","P7",1,"RetGoals_V1","2022.2.4",5,34,1,2,0.662630415999047,"Encoding",NA,NA,NA,"40","Encod_Stim.022.jpeg","fruit","",2,1
"6879","P7",1,"RetGoals_V1","2022.2.4",5,34,1,4,1.24426801200116,"External",1,6,NA,"40","ExAttn_Stim.022.jpeg","circles","",4,NA
"6880","P7",1,"RetGoals_V1","2022.2.4",5,34,1,2,0.352206036000098,"Internal",1,NA,0,"40","InternTask.022.jpeg","addadd","",2,NA
"6881","P7",1,"RetGoals_V1","2022.2.4",1,35,1,2,0.529129032000128,"Retrieval",NA,NA,NA,"40","1_129.jpg","fruit","Encod_Stim.129.jpeg",2,NA
"6882","P7",1,"RetGoals_V1","2022.2.4",1,35,1,3,0.938363853000737,"Encoding",NA,NA,NA,"40","Encod_Stim.273.jpeg","vehicle","",3,0
"6883","P7",1,"RetGoals_V1","2022.2.4",1,35,1,4,0.512148659000559,"External",2,7,NA,"40","ExAttn_Stim.273.jpeg","diamonds","",4,NA
"6884","P7",1,"RetGoals_V1","2022.2.4",1,35,0,3,0.234659390000161,"Internal",7,NA,1,"40","InternTask.273.jpeg","subsub","",4,NA
"6885","P7",1,"RetGoals_V1","2022.2.4",2,35,0,1,0.12324963500032,"Retrieval",NA,NA,NA,"40","1_295.jpg","vehicle","Encod_Stim.295.jpeg",4,NA
"6886","P7",1,"RetGoals_V1","2022.2.4",2,35,1,3,0.809729526999945,"Encoding",NA,NA,NA,"40","Encod_Stim.242.jpeg","building","",3,0
"6887","P7",1,"RetGoals_V1","2022.2.4",2,35,1,2,0.853917115000513,"External",1,6,NA,"40","ExAttn_Stim.242.jpeg","diamonds","",2,NA
"6888","P7",1,"RetGoals_V1","2022.2.4",2,35,1,2,0.736793699999907,"Internal",2,NA,0,"40","InternTask.242.jpeg","subsub","",2,NA
"6889","P7",1,"RetGoals_V1","2022.2.4",3,35,0,3,0.321329389999846,"Retrieval",NA,NA,NA,"40","1_280.jpg","vehicle","Encod_Stim.280.jpeg",4,NA
"6890","P7",1,"RetGoals_V1","2022.2.4",3,35,1,3,1.26969800799998,"Encoding",NA,NA,NA,"40","Encod_Stim.280.jpeg","vehicle","",3,0
"6891","P7",1,"RetGoals_V1","2022.2.4",3,35,0,3,0.833579408000332,"External",2,8,NA,"40","ExAttn_Stim.280.jpeg","diamonds","",4,NA
"6892","P7",1,"RetGoals_V1","2022.2.4",3,35,1,3,0.676158895000299,"Internal",0,NA,0,"40","InternTask.280.jpeg","subsub","",3,NA
"6893","P7",1,"RetGoals_V1","2022.2.4",4,35,0,1,0.337711199000296,"Retrieval",NA,NA,NA,"40","1_18.jpg","fruit","Encod_Stim.018.jpeg",2,NA
"6894","P7",1,"RetGoals_V1","2022.2.4",4,35,1,3,0.368503518001489,"Encoding",NA,NA,NA,"40","Encod_Stim.287.jpeg","vehicle","",3,0
"6895","P7",1,"RetGoals_V1","2022.2.4",4,35,0,4,0.336244236000312,"External",0,6,NA,"40","ExAttn_Stim.287.jpeg","diamonds","",3,NA
"6896","P7",1,"RetGoals_V1","2022.2.4",4,35,0,NA,NA,"Internal",0,NA,0,"40","InternTask.287.jpeg","subsub","",3,NA
"6897","P7",1,"RetGoals_V1","2022.2.4",5,35,0,2,0.465513588001158,"Retrieval",NA,NA,NA,"40","1_149.jpg","vehicle","Encod_Stim.149.jpeg",3,NA
"6898","P7",1,"RetGoals_V1","2022.2.4",5,35,1,3,0.679450395001368,"Encoding",NA,NA,NA,"40","Encod_Stim.213.jpeg","fruit","",3,1
"6899","P7",1,"RetGoals_V1","2022.2.4",5,35,1,4,0.501883666999674,"External",2,7,NA,"40","ExAttn_Stim.213.jpeg","stars","",4,NA
"6900","P7",1,"RetGoals_V1","2022.2.4",5,35,1,3,0.262861199999861,"Internal",0,NA,0,"40","InternTask.213.jpeg","subadd","",3,NA
"6901","P7",1,"RetGoals_V1","2022.2.4",1,36,0,3,0.377729398999691,"Retrieval",NA,NA,NA,"40","1_8.jpg","fruit","Encod_Stim.008.jpeg",2,NA
"6902","P7",1,"RetGoals_V1","2022.2.4",1,36,1,3,0.395437955000489,"Encoding",NA,NA,NA,"40","Encod_Stim.297.jpeg","vehicle","",3,0
"6903","P7",1,"RetGoals_V1","2022.2.4",1,36,1,3,0.832793384999604,"External",0,8,NA,"40","ExAttn_Stim.297.jpeg","diamonds","",3,NA
"6904","P7",1,"RetGoals_V1","2022.2.4",1,36,0,NA,NA,"Internal",0,NA,0,"40","InternTask.297.jpeg","subsub","",3,NA
"6905","P7",1,"RetGoals_V1","2022.2.4",2,36,0,3,1.07568559200081,"Retrieval",NA,NA,NA,"40","1_290.jpg","vehicle","Encod_Stim.290.jpeg",4,NA
"6906","P7",1,"RetGoals_V1","2022.2.4",2,36,1,2,1.01031720100036,"Encoding",NA,NA,NA,"40","Encod_Stim.100.jpeg","building","",2,0
"6907","P7",1,"RetGoals_V1","2022.2.4",2,36,1,4,0.30382526700032,"External",2,8,NA,"40","ExAttn_Stim.100.jpeg","triangles","",4,NA
"6908","P7",1,"RetGoals_V1","2022.2.4",2,36,1,2,0.29722424800002,"Internal",10,NA,0,"40","InternTask.100.jpeg","addsub","",2,NA
"6909","P7",1,"RetGoals_V1","2022.2.4",3,36,0,3,0.313680325999485,"Retrieval",NA,NA,NA,"40","1_1.jpg","fruit","Encod_Stim.001.jpeg",2,NA
"6910","P7",1,"RetGoals_V1","2022.2.4",3,36,1,4,0.942598600000565,"Encoding",NA,NA,NA,"40","Encod_Stim.115.jpeg","fruit","",4,0
"6911","P7",1,"RetGoals_V1","2022.2.4",3,36,1,3,0.860551216999738,"External",0,7,NA,"40","ExAttn_Stim.115.jpeg","triangles","",3,NA
"6912","P7",1,"RetGoals_V1","2022.2.4",3,36,1,4,0.389079718000175,"Internal",1,NA,0,"40","InternTask.115.jpeg","addsub","",4,NA
"6913","P7",1,"RetGoals_V1","2022.2.4",4,36,0,1,1.07301312999971,"Retrieval",NA,NA,NA,"40","1_31.jpg","fruit","Encod_Stim.031.jpeg",2,NA
"6914","P7",1,"RetGoals_V1","2022.2.4",4,36,0,1,0.825570138999865,"Encoding",NA,NA,NA,"40","Encod_Stim.018.jpeg","fruit","",2,0
"6915","P7",1,"RetGoals_V1","2022.2.4",4,36,0,3,0.151491362000343,"External",2,8,NA,"40","ExAttn_Stim.018.jpeg","circles","",2,NA
"6916","P7",1,"RetGoals_V1","2022.2.4",4,36,1,2,0.0107046469993293,"Internal",4,NA,0,"40","InternTask.018.jpeg","addadd","",2,NA
"6917","P7",1,"RetGoals_V1","2022.2.4",5,36,1,2,0.234681029999592,"Retrieval",NA,NA,NA,"40","1_22.jpg","fruit","Encod_Stim.022.jpeg",2,NA
"6918","P7",1,"RetGoals_V1","2022.2.4",5,36,1,3,0.639154253000925,"Encoding",NA,NA,NA,"40","Encod_Stim.223.jpeg","fruit","",3,1
"6919","P7",1,"RetGoals_V1","2022.2.4",5,36,1,3,0.853628199999548,"External",0,5,NA,"40","ExAttn_Stim.223.jpeg","stars","",3,NA
"6920","P7",1,"RetGoals_V1","2022.2.4",5,36,1,3,0.362313803000688,"Internal",0,NA,0,"40","InternTask.223.jpeg","subadd","",3,NA
"6921","P7",1,"RetGoals_V1","2022.2.4",1,37,0,4,0.775253050000174,"Retrieval",NA,NA,NA,"40","1_114.jpg","fruit","Encod_Stim.114.jpeg",2,NA
"6922","P7",1,"RetGoals_V1","2022.2.4",1,37,1,4,0.802528270000039,"Encoding",NA,NA,NA,"40","Encod_Stim.117.jpeg","fruit","",4,1
"6923","P7",1,"RetGoals_V1","2022.2.4",1,37,0,4,0.452061715999662,"External",0,8,NA,"40","ExAttn_Stim.117.jpeg","triangles","",3,NA
"6924","P7",1,"RetGoals_V1","2022.2.4",1,37,0,2,0.016065329000412,"Internal",1,NA,0,"40","InternTask.117.jpeg","addsub","",4,NA
"6925","P7",1,"RetGoals_V1","2022.2.4",2,37,1,2,0.972935724999843,"Retrieval",NA,NA,NA,"40","1_215.jpg","fruit","Encod_Stim.215.jpeg",2,NA
"6926","P7",1,"RetGoals_V1","2022.2.4",2,37,1,2,1.40431000300032,"Encoding",NA,NA,NA,"40","Encod_Stim.072.jpeg","building","",2,1
"6927","P7",1,"RetGoals_V1","2022.2.4",2,37,1,2,0.786407864000466,"External",2,7,NA,"40","ExAttn_Stim.072.jpeg","triangles","",2,NA
"6928","P7",1,"RetGoals_V1","2022.2.4",2,37,1,3,0.266450772000098,"Internal",0,NA,0,"40","InternTask.072.jpeg","addadd","",3,NA
"6929","P7",1,"RetGoals_V1","2022.2.4",3,37,0,1,0.58593968400146,"Retrieval",NA,NA,NA,"40","1_165.jpg","vehicle","Encod_Stim.165.jpeg",3,NA
"6930","P7",1,"RetGoals_V1","2022.2.4",3,37,1,3,0.00667368400081614,"Encoding",NA,NA,NA,"40","Encod_Stim.222.jpeg","fruit","",3,0
"6931","P7",1,"RetGoals_V1","2022.2.4",3,37,1,3,0.815367684999728,"External",0,5,NA,"40","ExAttn_Stim.222.jpeg","stars","",3,NA
"6932","P7",1,"RetGoals_V1","2022.2.4",3,37,1,3,0.283008560999406,"Internal",0,NA,0,"40","InternTask.222.jpeg","subadd","",3,NA
"6933","P7",1,"RetGoals_V1","2022.2.4",4,37,0,1,0.46636433599906,"Retrieval",NA,NA,NA,"40","1_186.jpg","building","Encod_Stim.186.jpeg",4,NA
"6934","P7",1,"RetGoals_V1","2022.2.4",4,37,1,3,0.834690054999555,"Encoding",NA,NA,NA,"40","Encod_Stim.231.jpeg","fruit","",3,1
"6935","P7",1,"RetGoals_V1","2022.2.4",4,37,1,3,0.48500922400035,"External",0,7,NA,"40","ExAttn_Stim.231.jpeg","stars","",3,NA
"6936","P7",1,"RetGoals_V1","2022.2.4",4,37,0,NA,NA,"Internal",2,NA,0,"40","InternTask.231.jpeg","subsub","",2,NA
"6937","P7",1,"RetGoals_V1","2022.2.4",5,37,1,2,0.214910980000241,"Retrieval",NA,NA,NA,"40","1_223.jpg","fruit","Encod_Stim.223.jpeg",2,NA
"6938","P7",1,"RetGoals_V1","2022.2.4",5,37,1,2,0.983794295000735,"Encoding",NA,NA,NA,"40","Encod_Stim.076.jpeg","building","",2,0
"6939","P7",1,"RetGoals_V1","2022.2.4",5,37,0,3,0.785640412000248,"External",2,8,NA,"40","ExAttn_Stim.076.jpeg","triangles","",2,NA
"6940","P7",1,"RetGoals_V1","2022.2.4",5,37,1,2,0.343983157000366,"Internal",9,NA,0,"40","InternTask.076.jpeg","addsub","",2,NA
"6941","P7",1,"RetGoals_V1","2022.2.4",1,38,0,4,0.30155190700043,"Retrieval",NA,NA,NA,"40","1_244.jpg","building","Encod_Stim.244.jpeg",3,NA
"6942","P7",1,"RetGoals_V1","2022.2.4",1,38,0,1,1.09098874499978,"Encoding",NA,NA,NA,"40","Encod_Stim.056.jpeg","vehicle","",2,0
"6943","P7",1,"RetGoals_V1","2022.2.4",1,38,1,3,0.134733409000546,"External",0,8,NA,"40","ExAttn_Stim.056.jpeg","circles","",3,NA
"6944","P7",1,"RetGoals_V1","2022.2.4",1,38,1,3,1.34807602700039,"Internal",0,NA,0,"40","InternTask.056.jpeg","addadd","",3,NA
"6945","P7",1,"RetGoals_V1","2022.2.4",2,38,1,2,0.385182987000007,"Retrieval",NA,NA,NA,"40","1_204.jpg","fruit","Encod_Stim.204.jpeg",2,NA
"6946","P7",1,"RetGoals_V1","2022.2.4",2,38,1,4,0.91406499400091,"Encoding",NA,NA,NA,"40","Encod_Stim.108.jpeg","fruit","",4,0
"6947","P7",1,"RetGoals_V1","2022.2.4",2,38,1,3,0.621744461000162,"External",0,6,NA,"40","ExAttn_Stim.108.jpeg","triangles","",3,NA
"6948","P7",1,"RetGoals_V1","2022.2.4",2,38,1,4,1.19686811400061,"Internal",1,NA,0,"40","InternTask.108.jpeg","addsub","",4,NA
"6949","P7",1,"RetGoals_V1","2022.2.4",3,38,0,3,0.623086493999836,"Retrieval",NA,NA,NA,"40","1_30.jpg","fruit","Encod_Stim.030.jpeg",2,NA
"6950","P7",1,"RetGoals_V1","2022.2.4",3,38,1,4,0.686607517999619,"Encoding",NA,NA,NA,"40","Encod_Stim.176.jpeg","building","",4,0
"6951","P7",1,"RetGoals_V1","2022.2.4",3,38,0,2,0.500083638999968,"External",0,8,NA,"40","ExAttn_Stim.176.jpeg","squares","",3,NA
"6952","P7",1,"RetGoals_V1","2022.2.4",3,38,1,4,0.166510758000186,"Internal",19,NA,1,"40","InternTask.176.jpeg","subadd","",4,NA
"6953","P7",1,"RetGoals_V1","2022.2.4",4,38,1,3,0.869397487001152,"Retrieval",NA,NA,NA,"40","1_40.jpg","vehicle","Encod_Stim.040.jpeg",3,NA
"6954","P7",1,"RetGoals_V1","2022.2.4",4,38,1,4,0.698399879001045,"Encoding",NA,NA,NA,"40","Encod_Stim.181.jpeg","building","",4,1
"6955","P7",1,"RetGoals_V1","2022.2.4",4,38,0,4,0.463842448999458,"External",1,6,NA,"40","ExAttn_Stim.181.jpeg","stars","",2,NA
"6956","P7",1,"RetGoals_V1","2022.2.4",4,38,1,4,0.585246732000996,"Internal",14,NA,0,"40","InternTask.181.jpeg","subadd","",4,NA
"6957","P7",1,"RetGoals_V1","2022.2.4",5,38,1,3,0.300187671001368,"Retrieval",NA,NA,NA,"40","1_138.jpg","vehicle","Encod_Stim.138.jpeg",3,NA
"6958","P7",1,"RetGoals_V1","2022.2.4",5,38,0,NA,NA,"Encoding",NA,NA,NA,"40","Encod_Stim.147.jpeg","vehicle","",4,1
"6959","P7",1,"RetGoals_V1","2022.2.4",5,38,0,3,0.652805881000859,"External",1,8,NA,"40","ExAttn_Stim.147.jpeg","squares","",4,NA
"6960","P7",1,"RetGoals_V1","2022.2.4",5,38,1,3,0.135994262001077,"Internal",0,NA,0,"40","InternTask.147.jpeg","addsub","",3,NA
"6961","P7",1,"RetGoals_V1","2022.2.4",1,39,1,4,0.358891318001042,"Retrieval",NA,NA,NA,"40","1_172.jpg","building","Encod_Stim.172.jpeg",4,NA
"6962","P7",1,"RetGoals_V1","2022.2.4",1,39,1,4,0.924212816000363,"Encoding",NA,NA,NA,"40","Encod_Stim.114.jpeg","fruit","",4,0
"6963","P7",1,"RetGoals_V1","2022.2.4",1,39,1,3,0.925940697999977,"External",0,7,NA,"40","ExAttn_Stim.114.jpeg","triangles","",3,NA
"6964","P7",1,"RetGoals_V1","2022.2.4",1,39,1,4,0.306003364999924,"Internal",4,NA,0,"40","InternTask.114.jpeg","addsub","",4,NA
"6965","P7",1,"RetGoals_V1","2022.2.4",2,39,0,1,0.247257681000519,"Retrieval",NA,NA,NA,"40","1_24.jpg","fruit","Encod_Stim.024.jpeg",2,NA
"6966","P7",1,"RetGoals_V1","2022.2.4",2,39,1,2,1.27445632800027,"Encoding",NA,NA,NA,"40","Encod_Stim.026.jpeg","fruit","",2,0
"6967","P7",1,"RetGoals_V1","2022.2.4",2,39,0,NA,NA,"External",1,7,NA,"40","ExAttn_Stim.026.jpeg","circles","",4,NA
"6968","P7",1,"RetGoals_V1","2022.2.4",2,39,1,4,0.40251517500019,"Internal",5,NA,0,"40","InternTask.026.jpeg","addadd","",4,NA
"6969","P7",1,"RetGoals_V1","2022.2.4",3,39,0,4,0.163236602999859,"Retrieval",NA,NA,NA,"40","1_248.jpg","building","Encod_Stim.248.jpeg",3,NA
"6970","P7",1,"RetGoals_V1","2022.2.4",3,39,1,2,0.606923100000131,"Encoding",NA,NA,NA,"40","Encod_Stim.042.jpeg","vehicle","",2,1
"6971","P7",1,"RetGoals_V1","2022.2.4",3,39,1,3,1.09260827400067,"External",0,5,NA,"40","ExAttn_Stim.042.jpeg","circles","",3,NA
"6972","P7",1,"RetGoals_V1","2022.2.4",3,39,1,4,0.307958755000982,"Internal",4,NA,0,"40","InternTask.042.jpeg","addadd","",4,NA
"6973","P7",1,"RetGoals_V1","2022.2.4",4,39,1,3,0.247175802001038,"Retrieval",NA,NA,NA,"40","1_53.jpg","vehicle","Encod_Stim.053.jpeg",3,NA
"6974","P7",1,"RetGoals_V1","2022.2.4",4,39,1,2,0.714914622000833,"Encoding",NA,NA,NA,"40","Encod_Stim.053.jpeg","vehicle","",2,1
"6975","P7",1,"RetGoals_V1","2022.2.4",4,39,0,4,1.14554584999951,"External",0,7,NA,"40","ExAttn_Stim.053.jpeg","circles","",3,NA
"6976","P7",1,"RetGoals_V1","2022.2.4",4,39,1,3,0.365482625999903,"Internal",0,NA,0,"40","InternTask.053.jpeg","addadd","",3,NA
"6977","P7",1,"RetGoals_V1","2022.2.4",5,39,1,2,0.0611065879993475,"Retrieval",NA,NA,NA,"40","1_213.jpg","fruit","Encod_Stim.213.jpeg",2,NA
"6978","P7",1,"RetGoals_V1","2022.2.4",5,39,1,4,0.744913830000769,"Encoding",NA,NA,NA,"40","Encod_Stim.116.jpeg","fruit","",4,1
"6979","P7",1,"RetGoals_V1","2022.2.4",5,39,1,3,0.488050591001411,"External",0,8,NA,"40","ExAttn_Stim.116.jpeg","triangles","",3,NA
"6980","P7",1,"RetGoals_V1","2022.2.4",5,39,1,4,0.663964155000031,"Internal",1,NA,0,"40","InternTask.116.jpeg","addsub","",4,NA
"6981","P7",1,"RetGoals_V1","2022.2.4",1,40,0,3,0.435507196000799,"Retrieval",NA,NA,NA,"40","1_278.jpg","vehicle","Encod_Stim.278.jpeg",4,NA
"6982","P7",1,"RetGoals_V1","2022.2.4",1,40,1,2,1.09238682799969,"Encoding",NA,NA,NA,"40","Encod_Stim.064.jpeg","vehicle","",2,1
"6983","P7",1,"RetGoals_V1","2022.2.4",1,40,1,2,1.02059384400036,"External",1,6,NA,"40","ExAttn_Stim.064.jpeg","triangles","",2,NA
"6984","P7",1,"RetGoals_V1","2022.2.4",1,40,0,2,0.531768982000358,"Internal",0,NA,0,"40","InternTask.064.jpeg","addadd","",3,NA
"6985","P7",1,"RetGoals_V1","2022.2.4",2,40,0,4,0.251924125999722,"Retrieval",NA,NA,NA,"40","1_220.jpg","fruit","Encod_Stim.220.jpeg",2,NA
"6986","P7",1,"RetGoals_V1","2022.2.4",2,40,1,4,0.74736961400049,"Encoding",NA,NA,NA,"40","Encod_Stim.198.jpeg","building","",4,1
"6987","P7",1,"RetGoals_V1","2022.2.4",2,40,0,4,0.753254217000176,"External",2,8,NA,"40","ExAttn_Stim.198.jpeg","stars","",2,NA
"6988","P7",1,"RetGoals_V1","2022.2.4",2,40,1,4,0.350889682000343,"Internal",1,NA,0,"40","InternTask.198.jpeg","subadd","",4,NA
"6989","P7",1,"RetGoals_V1","2022.2.4",3,40,1,2,0.241637041998729,"Retrieval",NA,NA,NA,"40","1_16.jpg","fruit","Encod_Stim.016.jpeg",2,NA
"6990","P7",1,"RetGoals_V1","2022.2.4",3,40,1,3,0.697448078999514,"Encoding",NA,NA,NA,"40","Encod_Stim.243.jpeg","building","",3,0
"6991","P7",1,"RetGoals_V1","2022.2.4",3,40,1,2,1.12445548400046,"External",1,6,NA,"40","ExAttn_Stim.243.jpeg","diamonds","",2,NA
"6992","P7",1,"RetGoals_V1","2022.2.4",3,40,0,3,0.781166767000286,"Internal",1,NA,0,"40","InternTask.243.jpeg","subsub","",2,NA
"6993","P7",1,"RetGoals_V1","2022.2.4",4,40,0,3,0.322348213000623,"Retrieval",NA,NA,NA,"40","1_202.jpg","fruit","Encod_Stim.202.jpeg",2,NA
"6994","P7",1,"RetGoals_V1","2022.2.4",4,40,1,4,1.11495899200145,"Encoding",NA,NA,NA,"40","Encod_Stim.132.jpeg","fruit","",4,1
"6995","P7",1,"RetGoals_V1","2022.2.4",4,40,1,2,0.71889124000063,"External",2,7,NA,"40","ExAttn_Stim.132.jpeg","squares","",2,NA
"6996","P7",1,"RetGoals_V1","2022.2.4",4,40,1,3,0.315521564000846,"Internal",0,NA,0,"40","InternTask.132.jpeg","addsub","",3,NA
"6997","P7",1,"RetGoals_V1","2022.2.4",5,40,0,1,0.351888793999933,"Retrieval",NA,NA,NA,"40","1_221.jpg","fruit","Encod_Stim.221.jpeg",2,NA
"6998","P7",1,"RetGoals_V1","2022.2.4",5,40,1,4,0.985824243999559,"Encoding",NA,NA,NA,"40","Encod_Stim.180.jpeg","building","",4,0
"6999","P7",1,"RetGoals_V1","2022.2.4",5,40,1,3,0.808547538000312,"External",0,8,NA,"40","ExAttn_Stim.180.jpeg","squares","",3,NA
"7000","P7",1,"RetGoals_V1","2022.2.4",5,40,1,4,0.523736639000163,"Internal",5,NA,0,"40","InternTask.180.jpeg","subadd","",4,NA
"7001","P8",1,"RetGoals_V1","2022.2.4",1,1,0,NA,0.914296910000019,"Retrieval",NA,NA,NA,"40","1_227.jpg","fruit","Encod_Stim.227.jpeg",2,NA
"7002","P8",1,"RetGoals_V1","2022.2.4",1,1,0,NA,NA,"Encoding",NA,NA,NA,"40","Encod_Stim.164.jpeg","vehicle","",4,0
"7003","P8",1,"RetGoals_V1","2022.2.4",1,1,0,NA,NA,"External",0,5,NA,"40","ExAttn_Stim.164.jpeg","squares","",3,NA
"7004","P8",1,"RetGoals_V1","2022.2.4",1,1,1,2,0.596146504999922,"Internal",3,NA,0,"40","InternTask.164.jpeg","subadd","",2,NA
"7005","P8",1,"RetGoals_V1","2022.2.4",2,1,1,NA,0.78601482699986,"Retrieval",NA,NA,NA,"40","1_180.jpg","building","Encod_Stim.180.jpeg",4,NA
"7006","P8",1,"RetGoals_V1","2022.2.4",2,1,1,NA,1.12336302200009,"Encoding",NA,NA,NA,"40","Encod_Stim.042.jpeg","vehicle","",2,0
"7007","P8",1,"RetGoals_V1","2022.2.4",2,1,0,NA,NA,"External",0,5,NA,"40","ExAttn_Stim.042.jpeg","circles","",3,NA
"7008","P8",1,"RetGoals_V1","2022.2.4",2,1,1,4,0.431197888999975,"Internal",4,NA,0,"40","InternTask.042.jpeg","addadd","",4,NA
"7009","P8",1,"RetGoals_V1","2022.2.4",3,1,0,NA,NA,"Retrieval",NA,NA,NA,"40","1_139.jpg","vehicle","Encod_Stim.139.jpeg",3,NA
"7010","P8",1,"RetGoals_V1","2022.2.4",3,1,1,NA,1.018433356,"Encoding",NA,NA,NA,"40","Encod_Stim.298.jpeg","vehicle","",3,0
"7011","P8",1,"RetGoals_V1","2022.2.4",3,1,0,NA,0.56451973299994,"External",0,8,NA,"40","ExAttn_Stim.298.jpeg","diamonds","",3,NA
"7012","P8",1,"RetGoals_V1","2022.2.4",3,1,1,3,0.718163261999905,"Internal",0,NA,0,"40","InternTask.298.jpeg","subsub","",3,NA
"7013","P8",1,"RetGoals_V1","2022.2.4",4,1,0,NA,0.48035181500012,"Retrieval",NA,NA,NA,"40","1_242.jpg","building","Encod_Stim.242.jpeg",3,NA
"7014","P8",1,"RetGoals_V1","2022.2.4",4,1,1,NA,1.09554669499988,"Encoding",NA,NA,NA,"40","Encod_Stim.144.jpeg","vehicle","",4,1
"7015","P8",1,"RetGoals_V1","2022.2.4",4,1,0,NA,0.249504114999979,"External",1,7,NA,"40","ExAttn_Stim.144.jpeg","squares","",4,NA
"7016","P8",1,"RetGoals_V1","2022.2.4",4,1,1,3,0.243122503999928,"Internal",0,NA,0,"40","InternTask.144.jpeg","addsub","",3,NA
"7017","P8",1,"RetGoals_V1","2022.2.4",5,1,0,NA,NA,"Retrieval",NA,NA,NA,"40","1_248.jpg","building","Encod_Stim.248.jpeg",3,NA
"7018","P8",1,"RetGoals_V1","2022.2.4",5,1,1,NA,0.977823069999829,"Encoding",NA,NA,NA,"40","Encod_Stim.239.jpeg","building","",3,0
"7019","P8",1,"RetGoals_V1","2022.2.4",5,1,0,NA,1.13568526400007,"External",0,8,NA,"40","ExAttn_Stim.239.jpeg","stars","",3,NA
"7020","P8",1,"RetGoals_V1","2022.2.4",5,1,1,2,0.735424888000068,"Internal",1,NA,2,"40","InternTask.239.jpeg","subsub","",2,NA
"7021","P8",1,"RetGoals_V1","2022.2.4",6,1,1,NA,0.373121573999867,"Retrieval",NA,NA,NA,"10","1_209.jpg","fruit","Encod_Stim.209.jpeg",2,NA
"7022","P8",1,"RetGoals_V1","2022.2.4",6,1,1,NA,1.02512436599994,"Encoding",NA,NA,NA,"10","Encod_Stim.061.jpeg","vehicle","",2,1
"7023","P8",1,"RetGoals_V1","2022.2.4",6,1,1,NA,0.235958718999825,"External",1,6,NA,"10","ExAttn_Stim.061.jpeg","triangles","",2,NA
"7024","P8",1,"RetGoals_V1","2022.2.4",6,1,1,3,0.276109888000008,"Internal",0,NA,0,"10","InternTask.061.jpeg","addadd","",3,NA
"7025","P8",1,"RetGoals_V1","2022.2.4",7,1,1,NA,0.518574302000104,"Retrieval",NA,NA,NA,"10","1_28.jpg","fruit","Encod_Stim.028.jpeg",2,NA
"7026","P8",1,"RetGoals_V1","2022.2.4",7,1,1,NA,0.697448867000219,"Encoding",NA,NA,NA,"10","Encod_Stim.155.jpeg","vehicle","",4,1
"7027","P8",1,"RetGoals_V1","2022.2.4",7,1,1,NA,0.606943367999918,"External",2,7,NA,"10","ExAttn_Stim.155.jpeg","squares","",4,NA
"7028","P8",1,"RetGoals_V1","2022.2.4",7,1,1,2,0.34836064599989,"Internal",1,NA,0,"10","InternTask.155.jpeg","subadd","",2,NA
"7029","P8",1,"RetGoals_V1","2022.2.4",8,1,0,NA,0.595620571999405,"Retrieval",NA,NA,NA,"10","1_272.jpg","vehicle","Encod_Stim.272.jpeg",4,NA
"7030","P8",1,"RetGoals_V1","2022.2.4",8,1,1,NA,1.45529719699965,"Encoding",NA,NA,NA,"10","Encod_Stim.041.jpeg","vehicle","",2,1
"7031","P8",1,"RetGoals_V1","2022.2.4",8,1,1,NA,0.346060402000091,"External",0,5,NA,"10","ExAttn_Stim.041.jpeg","circles","",3,NA
"7032","P8",1,"RetGoals_V1","2022.2.4",8,1,1,4,0.490126603000078,"Internal",5,NA,0,"10","InternTask.041.jpeg","addadd","",4,NA
"7033","P8",1,"RetGoals_V1","2022.2.4",9,1,1,NA,0.522207558999924,"Retrieval",NA,NA,NA,"10","1_98.jpg","building","Encod_Stim.098.jpeg",4,NA
"7034","P8",1,"RetGoals_V1","2022.2.4",9,1,1,NA,0.936608392999858,"Encoding",NA,NA,NA,"10","Encod_Stim.004.jpeg","fruit","",2,1
"7035","P8",1,"RetGoals_V1","2022.2.4",9,1,0,NA,0.435314770000275,"External",1,7,NA,"10","ExAttn_Stim.004.jpeg","circles","",2,NA
"7036","P8",1,"RetGoals_V1","2022.2.4",9,1,1,2,0.404317864999882,"Internal",6,NA,0,"10","InternTask.004.jpeg","addadd","",2,NA
"7037","P8",1,"RetGoals_V1","2022.2.4",10,1,1,NA,0.31851194199902,"Retrieval",NA,NA,NA,"10","1_132.jpg","fruit","Encod_Stim.132.jpeg",2,NA
"7038","P8",1,"RetGoals_V1","2022.2.4",10,1,1,NA,1.21366399400034,"Encoding",NA,NA,NA,"10","Encod_Stim.264.jpeg","building","",3,0
"7039","P8",1,"RetGoals_V1","2022.2.4",10,1,0,NA,1.33685650699994,"External",1,7,NA,"10","ExAttn_Stim.264.jpeg","diamonds","",4,NA
