EALoadLoop.thisRepN,EALoadLoop.thisTrialN,EALoadLoop.thisN,EALoadLoop.thisIndex,EncLoadLoop.thisRepN,EncLoadLoop.thisTrialN,EncLoadLoop.thisN,EncLoadLoop.thisIndex,IALoadLoop.thisRepN,IALoadLoop.thisTrialN,IALoadLoop.thisN,IALoadLoop.thisIndex,RetLoadLoop.thisRepN,RetLoadLoop.thisTrialN,RetLoadLoop.thisN,RetLoadLoop.thisIndex,EAPractice2Trials.thisRepN,EAPractice2Trials.thisTrialN,EAPractice2Trials.thisN,EAPractice2Trials.thisIndex,IAPractice2Trials.thisRepN,IAPractice2Trials.thisTrialN,IAPractice2Trials.thisN,IAPractice2Trials.thisIndex,EncPractice2Trials.thisRepN,EncPractice2Trials.thisTrialN,EncPractice2Trials.thisN,EncPractice2Trials.thisIndex,RetPractice2Trials.thisRepN,RetPractice2Trials.thisTrialN,RetPractice2Trials.thisN,RetPractice2Trials.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,EATrials.thisRepN,EATrials.thisTrialN,EATrials.thisN,EATrials.thisIndex,EncTrials.thisRepN,EncTrials.thisTrialN,EncTrials.thisN,EncTrials.thisIndex,IATrials.thisRepN,IATrials.thisTrialN,IATrials.thisN,IATrials.thisIndex,RetTrials.thisRepN,RetTrials.thisTrialN,RetTrials.thisN,RetTrials.thisIndex,welcomeText.started,welcomeKey.started,welcomeKey.keys,welcomeKey.rt,welcomeText2.started,welcomeKey2.started,welcomeKey2.keys,welcomeKey2.rt,EAPracticeText1.started,EAPracticeText2.started,EAPracticeRespText.started,EAPracticeKey.started,EAPracticeKey.keys,EAPracticeKey.rt,EAPractice2Text.started,EAPractice2Key.started,EAPractice2Key.keys,EAPractice2Key.rt,corr_key,stim_name,magnitude,stim_spec,num_big,EAPractice1Text1.started,EAPractice1Stim.started,EAPractice1Resp.started,EAPractice1Text2.started,EAPractice1Resp.keys,EAPractice1Resp.corr,EAPractice1Resp.rt,EAPostPractice1Text.started,EAPostPractice1Resp.started,EAPostPractice1Resp.keys,EAPostPractice1Resp.rt,FixCross.started,task,EATrialText1.started,EATrialStim.started,EATrialResp.started,EATrialText2.started,EATrialResp.keys,EATrialResp.corr,EATrialResp.rt,FixCross.stopped,EAPracticeEndText.started,EAPracticeEndKey.started,EAPracticeEndKey.keys,EAPracticeEndKey.rt,IAPracticeInstructions1Text1.started,IAPracticeInstructions1Text2.started,IAPracticeInstructions1RespText.started,IAPracticeInstructions1Resp.started,IAPracticeInstructions1Resp.keys,IAPracticeInstructions1Resp.rt,IAPracticeInstructions2Text.started,IAPracticeInstructions2Resp.started,IAPracticeInstructions2Resp.keys,IAPracticeInstructions2Resp.rt,has_neg,IAPractice1Stim.started,IAPractice1Resp.started,IAPractice1Text1.started,IAPractice1Resp.keys,IAPractice1Resp.corr,IAPractice1Resp.rt,IAPractice1Feedback.started,IAPostPractice1Resp.started,IAPostPractice1Resp.keys,IAPostPractice1Resp.rt,IATrialStim.started,IATrialRespText.started,IATrialResp.started,IATrialResp.keys,IATrialResp.corr,IATrialResp.rt,IAPracticeEndText.started,IAPracticeEndResp.started,IAPracticeEndResp.keys,IAPracticeEndResp.rt,EncPracticeInstructionsText1.started,EncPracticeInstructionsText2.started,EncPracticeInstructionsRespText.started,EncPracticeInstructionsResp.started,EncPracticeInstructionsResp.keys,EncPracticeInstructionsResp.rt,EncPracticeInstructions2Text.started,EncPracticeInstructions2Resp.started,EncPracticeInstructions2Resp.keys,EncPracticeInstructions2Resp.rt,EncPractice1Stim.started,EncPractice1Resp.started,EncPractice1RespText.started,EncPractice1Resp.keys,EncPractice1Resp.corr,EncPractice1Resp.rt,EncPractice1Feedback.started,EncPractice1FeedbackResp.started,EncPractice1FeedbackResp.keys,EncPractice1FeedbackResp.rt,EncImage.started,EncTrialRespText.started,EncTrialResp.started,EncTrialRespText.stopped,EncTrialResp.stopped,EncTrialResp.keys,EncTrialResp.corr,EncTrialResp.rt,EncPracticeEndText.started,EncPracticeEndResp.started,EncPracticeEndResp.keys,EncPracticeEndResp.rt,RetPracticeInstructionsText1.started,RetPracticeInstructionsText2.started,RetPracticeInstructionsResp.started,RetPracticeInstructions1Berry.started,RetPracticeInstructions1Question.started,RetPracticeInstructions1Truck.started,RetPracticeInstructions1House.started,RetPracticeInstructionsNumGuide1.started,RetPracticeInstructionsNumGuide2.started,RetPracticeInstructionsNumGuide3.started,RetPracticeInstructionsNumGuide4.started,RetPracticeInstructionsResp.keys,RetPracticeInstructionsResp.rt,RetPracticeInstructions2Text.started,RetPracticeInstructions2Resp.started,RetPracticeInstructions2Resp.keys,RetPracticeInstructions2Resp.rt,enc_stimname,RetPractice1Stim.started,RetPractice1Resp.started,RetPractice1Berry.started,RetPractice1Question.started,RetPractice1Truck.started,RetPractice1House.started,RetPractice1Resp.keys,RetPractice1Resp.corr,RetPractice1Resp.rt,RetPostPractice1Text.started,RetPostPractice1Resp.started,RetPostPractice1Resp.keys,RetPostPractice1Resp.rt,RetTrialStim.started,RetTrialResp.started,RetTrialQuestion.started,RetTrialBerry.started,RetTrialTruck.started,RetTrialHouse.started,RetTrialResp.keys,RetTrialResp.corr,RetTrialResp.rt,RetPracticeEndText.started,RetPracticeEndResp.started,RetPracticeEndResp.keys,RetPracticeEndResp.rt,EATaskInstructionsText1.started,EATaskInstructionsText2.started,EAStart.started,EAInstructionsImage.started,EAStart.keys,EAStart.rt,KeyCheckText.started,KeyCheckResp.started,KeyCheckResp.keys,KeyCheckResp.rt,EncTaskInstructionsText1.started,EncTaskInstructionsText2.started,EncInstructionsImage.started,EncStart.started,EncStart.keys,EncStart.rt,IATaskInstructionsText1.started,IATaskInstructionsText2.started,IAStart.started,IAInstructionsImage.started,IAStart.keys,IAStart.rt,RetTaskInstructionsText1.started,RetTaskInstructionsText2.started,RetInstructionsImage.started,key_resp.started,key_resp.keys,key_resp.rt,Block1EndText.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,y,Encod_Stim.201.jpeg,,fruit,,,,,,,,,,,,,763.821589166997,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3550717498874,765.7987757088849,765.7987757088849,767.297315459,767.297315459,space,0,0.07488950004335493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.191.jpeg,,building,,,,,,,,,,,,,767.3220803749282,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.8496755419765,769.297073374968,769.297073374968,770.7965952089289,770.7965952089289,space,0,0.43614612403325737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.054.jpeg,,vehicle,,,,,,,,,,,,,770.8220328339376,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.3545447089709,772.798907166929,772.798907166929,774.2975281249965,774.2975281249965,space,0,0.3571827501291409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.108.jpeg,,fruit,,,,,,,,,,,,,774.3220570839476,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.8550660419278,776.2975844589528,776.2975844589528,777.796740583959,777.796740583959,space,0,0.26702591602224857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.134.jpeg,,fruit,,,,,,,,,,,,,777.8219227918889,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.3552028749837,779.7984729169402,779.7984729169402,781.298083041911,781.298083041911,y,0,0.4419709991198033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.006.jpeg,,fruit,,,,,,,,,,,,,781.3221184168942,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.8403630839894,783.2992108339677,783.2992108339677,784.7977220419561,784.7977220419561,space,0,0.5639288331149146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.192.jpeg,,building,,,,,,,,,,,,,784.822170541971,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.3519836249761,786.797848416958,786.797848416958,788.2955254999688,788.2955254999688,y,0,0.4524971659993753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.032.jpeg,,fruit,,,,,,,,,,,,,788.321187374997,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.8382813748904,790.2991169589804,790.2991169589804,791.7977535419632,791.7977535419632,u,0,0.4261119581060484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,y,Encod_Stim.235.jpeg,,building,,,,,,,,,,,,,791.821996124927,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.353120374959,793.7978943749331,793.7978943749331,795.2959548749495,795.2959548749495,t,0,0.4383818320930004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.050.jpeg,,vehicle,,,,,,,,,,,,,795.3213764999527,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.8544105419423,797.2984123339411,797.2984123339411,798.7964385839878,798.7964385839878,space,0,0.33627483213786036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.031.jpeg,,fruit,,,,,,,,,,,,,798.8221137919463,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.3523816668894,800.7967078749789,800.7967078749789,802.2982036669273,802.2982036669273,t,1,0.41500545700546354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,y,Encod_Stim.218.jpeg,,fruit,,,,,,,,,,,,,802.3222343749367,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.8538868749747,804.2988558749203,804.2988558749203,805.7976406249218,805.7976406249218,y,1,0.5804575830698013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,y,Encod_Stim.229.jpeg,,fruit,,,,,,,,,,,,,805.8219691249542,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.3518584589474,807.7968919589184,807.7968919589184,809.2978387499461,809.2978387499461,y,1,0.5471800410887226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.084.jpeg,,building,,,,,,,,,,,,,809.3219872089103,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.858826624928,811.2980536669493,811.2980536669493,812.7965585419443,812.7965585419443,y,0,0.681370708043687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.173.jpeg,,building,,,,,,,,,,,,,812.8219679169124,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.3564296669792,814.7968146669446,814.7968146669446,816.296687208931,816.296687208931,u,1,0.4922082911944017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.110.jpeg,,fruit,,,,,,,,,,,,,816.3220212919405,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.8568737499882,818.298100624932,818.298100624932,819.7974819999654,819.7974819999654,u,1,0.40771745808888227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,y,Encod_Stim.258.jpeg,,building,,,,,,,,,,,,,819.8218377919402,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.3385836249217,821.7989274169086,821.7989274169086,823.2965894999215,823.2965894999215,y,1,0.40556991600897163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.115.jpeg,,fruit,,,,,,,,,,,,,823.322077833931,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.8529782498954,825.2982057089685,825.2982057089685,826.7950130839599,826.7950130839599,u,1,0.4385119990911335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.026.jpeg,,fruit,,,,,,,,,,,,,826.8212514589541,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.3400310419966,828.7980537499534,828.7980537499534,830.2975668750005,830.2975668750005,t,1,0.6748639991274104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.036.jpeg,,vehicle,,,,,,,,,,,,,830.3219168749638,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.8560631249566,832.2980604169425,832.2980604169425,833.7951958338963,833.7951958338963,y,0,1.042649166076444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.188.jpeg,,building,,,,,,,,,,,,,833.8209807089297,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.3537976669613,835.7983345839893,835.7983345839893,837.2963384588948,837.2963384588948,u,1,0.44630816602148116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,u,Encod_Stim.121.jpeg,,fruit,,,,,,,,,,,,,837.3220003749011,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.8545918338932,839.2955906249117,839.2955906249117,840.7975613749586,840.7975613749586,u,1,0.45960474910680205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,y,Encod_Stim.250.jpeg,,building,,,,,,,,,,,,,840.8220241669333,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.3530709589832,842.7993333749473,842.7993333749473,844.2975368339103,844.2975368339103,y,1,0.4240022071171552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,t,Encod_Stim.051.jpeg,,vehicle,,,,,,,,,,,,,844.3221572919283,Encoding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.8523942918982,846.2967383749783,846.2967383749783,847.7982734169345,847.7982734169345,t,1,0.43287254113238305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,t,InternTask.080.jpeg,4,addsub,,,,,,,,,,,,,850.371858874918,Internal,,,,,,,,850.901888124994,,,,,,,,,,,,,,,0,,,,,,,,,,,850.901888124994,852.3635371669661,852.3635371669661,space,0,0.08109791611786932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.6883779999334,849.6883779999334,space,0.6669578331056982,,,,,,,847.8703886249568,847.8703886249568,847.8703886249568,847.8703886249568,space,1.7863158331019804,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.201.jpeg,0,subadd,,,,,,,,,,,,,852.4666123749921,Internal,,,,,,,,852.9880955419503,,,,,,,,,,,,,,,0,,,,,,,,,,,852.9880955419503,854.4653366669081,854.4653366669081,space,0,0.3665015820879489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,u,InternTask.191.jpeg,15,subadd,,,,,,,,,,,,,854.8650647499599,Internal,,,,,,,,855.4019995839335,,,,,,,,,,,,,,,1,,,,,,,,,,,855.4019995839335,856.8655279169325,856.8655279169325,space,0,0.5089684160193428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.054.jpeg,0,addadd,,,,,,,,,,,,,857.3958749999292,Internal,,,,,,,,857.9342730419012,,,,,,,,,,,,,,,0,,,,,,,,,,,857.9342730419012,859.3959512918955,859.3959512918955,space,0,0.27397737407591194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,u,InternTask.108.jpeg,1,addsub,,,,,,,,,,,,,859.7060314168921,Internal,,,,,,,,860.2351108749863,,,,,,,,,,,,,,,0,,,,,,,,,,,860.2351108749863,861.6985652089352,861.6985652089352,space,0,1.190556041081436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,y,InternTask.134.jpeg,0,addsub,,,,,,,,,,,,,862.9060988338897,Internal,,,,,,,,863.433493208955,,,,,,,,,,,,,,,0,,,,,,,,,,,863.433493208955,864.8963454589248,864.8963454589248,space,0,0.8917637910926715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,001,2025-03-12_15h14.12.869,RetGoals_V1,2022.2.5,None,
